transaction_id,order_id,product_id,customer_id,employee_id,total_sales,quantity,discount
1994,23,32,705,87,196.48,10,0.43
1995,91,25,450,50,227.4,3,0.42
1996,140,66,726,50,226.4,6,0.11
1997,57,26,1852,69,169.85,6,0.38
1998,102,43,311,2,84.74,4,0.29
1999,29,82,1600,72,248.54,3,0.36
2000,175,99,834,20,311.14,3,0.16
2001,75,17,870,87,174.17,5,0.3
2002,146,47,1822,52,353.15,5,0.32
2003,103,94,1164,69,390.51,3,0.33
2004,52,55,1036,99,209.28,6,0.26
2005,120,52,913,99,414.29,10,0.46
2006,46,9,1351,33,370.68,5,0.13
2007,115,13,174,79,433.04,7,0.32
2008,16,29,952,96,281.51,4,0.23
2009,63,20,734,99,181.89,6,0.18
2010,148,21,1354,58,289.47,8,0.39
2011,30,76,258,79,308.55,3,0.32
2012,165,64,1088,86,229.86,6,0.06
2013,101,60,1596,80,470.64,2,0.14
2014,155,43,1384,71,427.11,7,0.09
2015,12,77,1521,99,381.53,5,0.12
2016,171,60,419,53,128.29,7,0.44
2017,9,27,123,79,80.01,9,0.22
2018,142,28,1648,79,58.48,7,0.42
2019,114,31,1136,89,71.83,4,0.27
2020,122,37,493,42,254.06,5,0.36
2021,125,75,829,54,490.98,4,0.13
2022,15,14,702,95,152.0,8,0.17
2023,42,10,1458,46,74.08,5,0.19
2024,61,98,1147,90,411.8,5,0.34
2025,150,42,424,67,282.73,1,0.3
2026,130,90,1465,28,186.37,6,0.13
2027,91,56,1410,68,169.18,6,0.39
2028,113,79,1388,28,409.16,7,0.42
2029,62,87,983,82,415.43,1,0.11
2030,158,28,1713,84,226.94,8,0.02
2031,36,92,903,1,185.61,1,0.35
2032,137,43,799,71,168.52,6,0.3
2033,134,45,1245,13,404.91,7,0.27
2034,97,47,1695,85,18.93,4,0.33
2035,94,35,1322,6,119.44,2,0.46
2036,41,7,331,18,313.84,3,0.4
2037,68,78,796,58,493.21,1,0.24
2038,146,24,931,44,416.27,5,0.05
2039,75,22,1980,18,369.62,7,0.45
2040,168,38,350,18,101.5,4,0.19
2041,78,72,1462,9,457.74,1,0.29
2042,73,11,477,88,492.74,1,0.41
2043,23,47,289,59,372.67,8,0.11
2044,75,43,734,45,204.52,1,0.45
2045,87,43,881,90,271.07,10,0.25
2046,24,94,1682,90,63.81,1,0.43
2047,155,81,171,29,150.56,2,0.23
2048,66,85,1430,81,13.16,9,0.33
2049,176,35,178,43,104.67,6,0.02
2050,39,64,362,85,479.21,10,0.11
2051,196,62,1120,84,47.73,2,0.23
2052,77,98,2,87,318.16,4,0.08
2053,75,23,1442,76,154.04,10,0.47
2054,63,61,670,48,357.79,8,0.37
2055,143,66,1890,10,98.82,2,0.34
2056,81,90,1019,70,403.08,9,0.48
2057,162,48,289,30,195.24,7,0.42
2058,129,45,1812,45,162.1,4,0.43
2059,181,77,578,96,457.8,10,0.07
2060,99,28,50,38,302.19,4,0.2
2061,159,19,1482,33,294.96,9,0.4
2062,6,45,715,55,50.61,5,0.0
2063,88,39,502,5,198.15,8,0.17
2064,112,87,263,8,369.64,5,0.1
2065,198,80,1917,63,158.11,3,0.25
2066,24,44,122,29,192.21,8,0.35
2067,18,8,323,10,272.46,6,0.34
2068,165,41,1022,18,142.46,5,0.16
2069,89,49,266,58,323.59,10,0.36
2070,114,68,1051,78,305.78,4,0.25
2071,60,77,1485,35,269.07,1,0.08
2072,29,9,91,57,140.91,4,0.18
2073,77,8,588,10,136.03,7,0.1
2074,54,100,1947,41,52.49,2,0.31
2075,16,33,723,77,379.3,9,0.25
2076,9,88,436,26,99.62,7,0.42
2077,178,12,1901,14,179.75,8,0.14
2078,106,26,875,21,370.74,6,0.05
2079,16,15,589,49,250.28,7,0.14
2080,115,22,1627,23,57.83,3,0.11
2081,20,77,387,44,332.66,5,0.3
2082,51,81,1878,28,291.69,9,0.24
2083,174,8,776,63,353.96,6,0.07
2084,79,61,1938,96,481.8,4,0.01
2085,190,73,1144,81,166.92,1,0.45
2086,199,20,700,55,475.71,3,0.12
2087,118,28,611,41,387.12,8,0.31
2088,155,19,796,16,434.99,7,0.11
2089,193,46,1534,21,308.63,9,0.24
2090,40,83,1910,56,391.28,8,0.28
2091,2,11,1847,33,301.08,5,0.03
2092,152,98,1043,78,330.6,10,0.33
2093,27,9,124,56,308.07,8,0.12
2094,84,10,1725,58,173.89,5,0.16
2095,96,78,84,48,326.02,6,0.22
2096,161,99,1695,62,483.6,4,0.01
2097,66,75,244,72,307.31,8,0.27
2098,52,44,393,59,388.67,10,0.13
2099,31,54,1468,1,52.34,3,0.29
2100,192,81,416,9,185.67,9,0.22
2101,192,45,560,94,256.55,6,0.17
2102,163,40,1976,21,458.48,1,0.49
2103,139,59,453,91,273.61,6,0.3
2104,76,29,1077,6,299.95,1,0.07
2105,49,77,1598,81,287.8,9,0.14
2106,144,53,519,58,399.41,10,0.36
2107,114,16,325,28,30.68,9,0.03
2108,35,51,34,18,76.2,4,0.42
2109,105,71,1473,3,133.97,4,0.35
2110,93,97,1169,9,419.27,4,0.04
2111,20,25,1278,14,312.39,5,0.35
2112,22,70,117,31,306.33,3,0.32
2113,140,86,1197,61,334.08,9,0.41
2114,49,87,50,82,271.13,6,0.41
2115,172,31,1229,3,207.65,3,0.18
2116,66,14,1649,58,479.57,10,0.2
2117,63,22,610,60,326.81,6,0.13
2118,118,99,92,78,167.04,1,0.24
2119,3,66,302,27,464.28,4,0.43
2120,55,49,541,6,86.18,10,0.15
2121,167,75,415,92,164.49,8,0.08
2122,167,16,1780,4,304.12,8,0.05
2123,6,84,81,40,101.91,4,0.28
2124,53,33,454,39,433.0,6,0.43
2125,31,64,1159,20,157.2,7,0.29
2126,16,24,239,61,279.17,2,0.23
2127,37,1,1380,31,240.04,5,0.1
2128,149,90,1959,5,289.5,6,0.19
2129,99,72,1393,20,213.21,9,0.35
2130,171,90,952,95,438.69,1,0.01
2131,173,5,168,30,443.6,7,0.01
2132,185,85,1210,22,247.39,2,0.48
2133,4,55,820,7,238.76,3,0.02
2134,158,42,888,81,382.97,2,0.13
2135,7,23,1947,57,400.5,8,0.07
2136,125,20,1263,29,114.03,7,0.44
2137,85,17,393,80,174.35,2,0.11
2138,46,65,1827,39,86.87,5,0.07
2139,171,51,122,12,420.29,3,0.09
2140,76,9,535,51,16.24,5,0.44
2141,112,96,1060,69,190.23,3,0.48
2142,5,95,1593,93,217.94,7,0.21
2143,34,22,1839,37,341.56,3,0.41
2144,70,6,978,1,214.4,10,0.19
2145,187,33,1427,74,18.3,10,0.07
2146,133,66,1345,89,17.62,7,0.49
2147,10,45,809,50,356.88,3,0.23
2148,3,13,171,70,145.94,9,0.25
2149,112,55,1889,61,363.44,5,0.08
2150,50,55,1270,41,331.43,7,0.06
2151,123,24,960,59,205.56,8,0.26
2152,191,8,870,12,134.72,9,0.21
2153,43,13,1301,83,342.57,1,0.16
2154,121,13,1186,85,238.56,7,0.18
2155,93,16,1801,43,88.39,9,0.32
2156,198,71,1842,49,137.79,6,0.21
2157,31,89,313,5,315.56,4,0.44
2158,44,50,1961,39,261.76,1,0.22
2159,25,44,1577,72,323.39,6,0.09
2160,125,77,1800,99,320.64,8,0.24
2161,118,27,1633,51,137.6,10,0.39
2162,13,88,1574,11,294.59,6,0.08
2163,165,3,1203,50,37.28,3,0.37
2164,114,62,720,27,368.01,1,0.26
2165,62,16,1228,92,61.01,10,0.46
2166,158,22,241,41,258.08,5,0.37
2167,137,92,1730,58,479.0,9,0.03
2168,21,52,433,5,253.95,3,0.32
2169,108,50,1944,88,428.71,6,0.25
2170,120,86,1863,90,438.86,1,0.48
2171,87,38,1428,36,40.44,2,0.18
2172,107,74,1834,97,254.03,8,0.0
2173,70,10,1337,43,289.58,1,0.27
2174,88,41,894,86,95.71,10,0.35
2175,49,21,1333,27,378.98,1,0.1
2176,101,20,970,49,406.96,7,0.4
2177,155,80,231,17,318.87,10,0.1
2178,149,83,1483,63,42.86,1,0.04
2179,137,71,1148,41,196.94,6,0.18
2180,38,89,1705,43,455.37,3,0.25
2181,100,28,360,60,64.62,6,0.09
2182,34,59,407,10,293.61,1,0.07
2183,23,37,473,47,433.65,9,0.34
2184,157,85,687,89,475.6,2,0.02
2185,137,41,1354,29,390.93,1,0.04
2186,36,20,451,96,278.89,7,0.16
2187,189,98,84,44,157.18,1,0.06
2188,92,25,1531,26,424.77,8,0.02
2189,41,58,861,63,279.07,10,0.48
2190,22,99,1072,64,105.18,5,0.48
2191,122,74,908,80,399.91,1,0.26
2192,40,24,1429,56,80.01,10,0.44
2193,6,28,101,91,146.5,2,0.12
2194,75,75,1606,71,174.41,7,0.07
2195,160,100,1610,31,38.74,9,0.28
2196,10,53,1711,67,297.87,7,0.29
2197,2,91,1099,61,26.92,3,0.13
2198,125,94,850,13,368.01,5,0.04
2199,160,35,1381,10,79.19,9,0.24
2200,46,40,1434,26,479.64,4,0.0
2201,182,65,1953,29,301.7,8,0.43
2202,85,15,1847,9,283.06,7,0.24
2203,70,8,671,81,23.73,4,0.27
2204,48,19,1286,45,386.28,5,0.2
2205,102,77,402,86,442.05,7,0.19
2206,141,73,35,55,408.49,1,0.46
2207,76,44,368,80,20.41,3,0.27
2208,42,75,1240,15,196.1,6,0.23
2209,162,41,1382,90,149.52,3,0.37
2210,65,93,1344,38,242.12,9,0.23
2211,155,72,1507,46,384.59,8,0.32
2212,79,7,276,20,109.24,7,0.03
2213,57,84,848,26,206.64,6,0.33
2214,124,29,149,86,222.01,4,0.27
2215,110,97,1464,85,99.56,6,0.46
2216,194,57,1448,82,306.21,8,0.18
2217,63,10,615,72,177.99,1,0.2
2218,145,20,304,18,59.36,4,0.16
2219,39,87,1827,32,467.5,2,0.42
2220,87,39,1469,97,136.5,4,0.28
2221,49,74,537,100,169.74,2,0.43
2222,16,50,416,95,152.79,1,0.23
2223,41,48,69,65,281.79,3,0.44
2224,35,36,359,96,107.58,9,0.03
2225,103,19,1018,32,395.19,2,0.09
2226,62,16,1861,93,187.49,2,0.03
2227,121,89,1001,29,179.51,2,0.43
2228,111,28,266,16,205.99,9,0.14
2229,97,68,1335,15,205.4,6,0.09
2230,154,39,1405,94,306.02,9,0.34
2231,88,57,1143,34,386.27,10,0.38
2232,192,9,1475,72,293.95,10,0.16
2233,162,65,1856,100,307.42,9,0.43
2234,111,18,1919,51,49.22,5,0.41
2235,188,36,1093,8,288.57,1,0.13
2236,161,14,232,12,471.33,1,0.25
2237,179,48,32,99,323.71,7,0.1
2238,99,88,1402,76,51.82,10,0.49
2239,63,93,1162,52,204.49,5,0.49
2240,143,71,1043,100,291.96,6,0.23
2241,121,35,1290,64,316.38,5,0.32
2242,194,4,1399,8,136.63,8,0.03
2243,160,36,329,33,137.32,7,0.09
2244,173,32,904,15,313.49,1,0.48
2245,73,14,361,43,24.59,8,0.24
2246,99,69,14,86,465.68,7,0.42
2247,38,42,1766,31,196.56,9,0.44
2248,9,31,1170,66,356.44,7,0.41
2249,108,84,1806,79,149.69,5,0.31
2250,32,50,977,71,213.67,5,0.3
2251,75,21,1339,15,127.13,10,0.33
2252,170,77,1226,5,208.9,8,0.08
2253,30,67,271,38,308.13,7,0.02
2254,181,26,439,97,33.92,8,0.43
2255,141,30,1779,48,229.06,8,0.46
2256,130,6,340,28,421.91,5,0.48
2257,58,14,1932,48,443.23,8,0.24
2258,8,33,1105,67,36.51,7,0.35
2259,85,78,544,96,258.01,6,0.07
2260,105,64,1436,99,469.41,2,0.4
2261,58,86,207,15,330.83,3,0.19
2262,132,65,1227,35,29.13,4,0.25
2263,179,28,514,10,154.85,2,0.46
2264,97,49,442,3,486.59,2,0.3
2265,112,3,1513,91,158.28,1,0.13
2266,112,49,1229,100,274.26,3,0.22
2267,194,77,915,19,56.55,3,0.04
2268,130,74,470,80,188.6,10,0.12
2269,190,59,587,61,411.88,1,0.41
2270,181,75,627,14,158.93,1,0.27
2271,178,88,1316,38,188.08,5,0.31
2272,14,70,1550,25,86.12,3,0.39
2273,41,18,132,59,11.24,7,0.2
2274,106,22,814,7,288.63,1,0.32
2275,137,30,542,19,94.02,10,0.19
2276,89,27,1387,83,242.91,6,0.37
2277,174,64,540,16,229.91,2,0.19
2278,134,3,1157,48,57.64,4,0.04
2279,75,87,1221,77,215.02,1,0.21
2280,46,79,1605,78,181.04,1,0.14
2281,11,93,970,91,97.86,4,0.42
2282,15,53,1042,88,371.7,7,0.1
2283,28,51,1069,19,304.92,7,0.02
2284,118,34,1424,12,154.57,2,0.16
2285,47,15,1862,43,402.17,3,0.31
2286,154,67,1222,17,155.71,5,0.38
2287,51,48,41,6,120.53,4,0.28
2288,17,14,1185,93,73.29,10,0.32
2289,76,41,1015,93,92.47,7,0.19
2290,183,32,367,85,282.83,6,0.42
2291,186,42,1798,73,11.61,4,0.13
2292,131,52,1550,76,192.16,1,0.3
2293,140,57,1566,47,213.78,4,0.04
2294,111,100,694,66,164.82,3,0.21
2295,90,35,1884,9,237.52,4,0.41
2296,142,83,1139,12,209.85,8,0.24
2297,198,18,1887,39,412.85,8,0.39
2298,40,8,1242,51,344.25,5,0.13
2299,104,73,1892,38,19.53,6,0.07
2300,67,63,146,71,191.57,2,0.33
2301,188,36,1235,91,175.71,4,0.18
2302,150,72,1085,24,472.97,4,0.47
2303,58,9,1144,47,192.23,5,0.42
2304,5,26,178,79,440.32,8,0.41
2305,124,71,297,82,175.51,2,0.07
2306,9,95,1391,98,51.01,3,0.18
2307,154,49,1161,19,332.07,1,0.0
2308,130,1,159,1,469.11,9,0.35
2309,96,25,640,61,164.06,7,0.18
2310,76,94,1211,18,90.64,8,0.06
2311,77,22,593,28,358.55,4,0.01
2312,117,87,1155,2,462.28,10,0.11
2313,59,89,547,56,310.38,8,0.12
2314,173,5,650,57,46.4,8,0.08
2315,65,4,1925,56,114.98,9,0.34
2316,60,24,1278,5,201.46,2,0.48
2317,192,28,1890,71,487.57,6,0.44
2318,15,67,101,52,99.72,9,0.46
2319,180,39,881,23,14.59,6,0.07
2320,184,62,1122,99,107.9,2,0.05
2321,68,47,835,60,273.99,10,0.32
2322,117,61,1633,27,486.45,3,0.22
2323,135,37,1063,38,47.39,6,0.19
2324,109,37,314,12,125.55,8,0.16
2325,75,11,1952,39,426.19,4,0.15
2326,184,51,1147,34,368.23,10,0.09
2327,23,80,1000,66,235.11,4,0.43
2328,37,14,1116,54,432.54,1,0.02
2329,188,69,114,8,329.34,4,0.12
2330,106,78,1994,92,283.26,1,0.27
2331,195,46,1142,25,440.26,7,0.04
2332,188,64,473,15,94.48,3,0.43
2333,74,97,1097,13,184.48,6,0.0
2334,141,33,44,31,385.0,6,0.2
2335,132,90,247,1,116.31,5,0.27
2336,117,4,957,14,412.34,7,0.04
2337,88,18,909,34,105.08,10,0.18
2338,127,62,1173,85,199.96,9,0.3
2339,70,28,1662,76,492.11,9,0.05
2340,53,2,443,69,289.34,3,0.08
2341,63,81,1115,9,92.56,1,0.38
2342,189,81,526,18,131.94,6,0.07
2343,13,73,427,43,369.21,10,0.07
2344,84,74,706,31,128.94,10,0.15
2345,159,11,1806,53,398.09,2,0.34
2346,196,85,624,77,339.82,5,0.47
2347,85,6,448,15,47.44,3,0.33
2348,91,27,416,29,227.21,3,0.32
2349,74,70,1276,22,231.17,2,0.42
2350,69,3,1709,13,16.17,5,0.2
2351,160,17,1262,65,193.81,6,0.46
2352,87,71,1722,22,450.14,9,0.01
2353,81,6,1661,28,38.67,1,0.32
2354,97,35,220,29,154.73,4,0.45
2355,126,28,882,86,116.04,1,0.38
2356,44,1,1261,8,275.61,8,0.34
2357,80,69,711,22,67.9,4,0.18
2358,123,93,1129,100,102.87,6,0.39
2359,41,2,147,1,312.35,4,0.45
2360,96,24,772,74,270.66,9,0.41
2361,1,11,1964,69,455.13,3,0.33
2362,1,8,195,72,206.75,6,0.3
2363,171,80,1769,47,176.51,7,0.39
2364,65,72,187,21,288.07,8,0.12
2365,129,34,1148,65,359.45,9,0.18
2366,88,86,1111,47,185.59,4,0.32
2367,133,33,1496,29,50.12,5,0.22
2368,154,92,1851,62,156.76,6,0.06
2369,151,78,344,19,401.05,4,0.43
2370,149,39,596,79,404.97,9,0.02
2371,175,77,848,31,140.68,3,0.23
2372,76,79,1528,96,63.38,4,0.48
2373,165,94,1147,77,157.23,8,0.02
2374,51,47,1463,38,91.29,9,0.46
2375,56,80,1505,83,494.18,6,0.32
2376,124,6,1673,98,355.01,1,0.38
2377,196,81,1714,31,441.03,8,0.18
2378,167,1,1312,42,186.95,10,0.3
2379,107,2,372,49,106.77,3,0.23
2380,94,77,141,43,327.46,9,0.32
2381,10,16,1848,74,114.8,3,0.24
2382,89,79,1380,7,388.94,9,0.49
2383,103,43,768,74,190.39,9,0.27
2384,104,95,1928,48,103.78,2,0.3
2385,29,8,1328,13,246.91,9,0.13
2386,182,94,1566,93,159.74,6,0.48
2387,68,1,1574,9,202.83,10,0.07
2388,80,75,615,52,175.65,1,0.14
2389,121,30,1796,94,223.84,9,0.34
2390,114,71,272,92,423.02,8,0.37
2391,98,2,1191,32,301.06,8,0.34
2392,151,94,236,61,171.9,1,0.02
2393,108,53,1861,1,192.27,7,0.41
2394,116,95,1236,83,133.49,1,0.44
2395,66,76,1420,5,79.44,4,0.07
2396,16,44,1802,43,333.42,2,0.33
2397,78,79,1763,16,433.97,9,0.03
2398,138,77,1547,21,311.37,8,0.39
2399,46,47,1024,97,262.23,5,0.08
2400,137,5,1409,5,126.04,10,0.32
2401,78,69,292,17,380.21,4,0.33
2402,17,90,204,78,162.27,4,0.18
2403,104,37,552,36,449.87,6,0.24
2404,39,30,506,46,315.28,2,0.46
2405,80,52,385,83,198.32,10,0.23
2406,118,23,770,59,372.43,6,0.29
2407,94,34,1081,93,309.03,8,0.31
2408,163,30,1648,80,238.14,2,0.07
2409,78,76,1335,76,417.91,2,0.38
2410,134,3,1334,19,234.34,6,0.01
2411,36,68,212,35,180.8,7,0.37
2412,140,54,220,51,370.55,2,0.09
2413,122,53,299,47,151.41,9,0.11
2414,31,91,1461,91,364.83,8,0.07
2415,188,31,1537,3,411.46,4,0.36
2416,167,90,1490,33,37.75,2,0.42
2417,92,54,227,51,14.18,7,0.41
2418,33,1,538,40,254.0,9,0.17
2419,60,65,738,37,209.94,10,0.18
2420,100,47,587,35,184.45,6,0.08
2421,51,15,1461,33,444.98,1,0.49
2422,105,3,576,59,123.12,5,0.33
2423,57,15,275,56,448.77,8,0.39
2424,88,3,1857,32,238.2,10,0.49
2425,13,93,1469,47,94.78,6,0.08
2426,65,96,1234,26,366.41,7,0.31
2427,179,63,1451,88,164.2,2,0.49
2428,147,32,1951,12,29.98,3,0.27
2429,90,54,117,80,183.24,3,0.45
2430,27,4,1477,37,103.94,9,0.47
2431,60,28,1601,82,70.86,9,0.08
2432,197,29,1136,26,483.0,8,0.3
2433,8,36,745,56,173.84,8,0.0
2434,131,60,422,76,282.3,10,0.21
2435,17,65,1474,79,156.77,8,0.46
2436,94,43,196,53,131.45,1,0.24
2437,51,100,1241,79,294.06,7,0.04
2438,150,80,1111,79,276.5,3,0.08
2439,124,14,117,16,368.26,1,0.45
2440,13,58,1053,60,489.88,3,0.49
2441,176,79,1432,90,295.58,4,0.13
2442,184,95,1680,70,280.41,2,0.24
2443,158,61,388,8,301.66,6,0.4
2444,19,9,1968,39,294.97,9,0.36
2445,17,46,1509,26,325.09,6,0.23
2446,110,75,1889,25,390.63,7,0.34
2447,126,26,846,56,276.59,1,0.43
2448,54,57,366,45,102.85,4,0.4
2449,190,46,554,28,400.77,10,0.16
2450,148,11,1759,86,314.43,7,0.02
2451,188,100,462,2,265.37,7,0.23
2452,155,59,464,94,149.32,8,0.4
2453,200,55,1857,52,260.65,10,0.18
2454,42,77,374,53,323.07,9,0.18
2455,34,37,296,25,342.2,8,0.26
2456,84,21,231,50,216.24,8,0.39
2457,90,20,49,50,79.72,7,0.27
2458,13,61,819,77,136.24,7,0.12
2459,127,38,1762,30,485.84,9,0.12
2460,33,35,284,6,427.48,6,0.34
2461,57,39,1060,80,113.02,9,0.41
2462,116,22,55,83,326.09,10,0.21
2463,26,78,1249,41,190.86,1,0.21
2464,84,1,614,64,40.28,5,0.08
2465,54,65,1076,95,272.3,9,0.33
2466,145,96,1451,20,159.85,1,0.06
2467,2,56,803,33,120.87,6,0.22
2468,64,29,973,66,317.02,6,0.07
2469,55,30,1615,81,468.9,10,0.13
2470,76,91,1002,39,11.94,6,0.27
2471,58,53,1532,29,414.65,10,0.4
2472,53,87,647,84,407.89,1,0.24
2473,42,22,243,17,165.91,1,0.01
2474,51,40,1508,81,450.62,10,0.06
2475,133,96,1676,91,87.28,4,0.23
2476,32,93,1140,28,230.18,1,0.0
2477,63,66,843,38,444.85,2,0.1
2478,149,11,1625,32,153.53,2,0.2
2479,183,30,357,22,494.16,1,0.16
2480,136,12,285,91,486.38,10,0.22
2481,46,74,1317,20,344.26,6,0.47
2482,183,25,612,36,59.77,2,0.44
2483,36,58,1560,72,372.34,5,0.09
2484,195,77,1570,58,35.65,9,0.06
2485,8,28,707,42,88.23,8,0.34
2486,28,68,960,97,22.14,8,0.26
2487,52,9,969,38,128.92,8,0.33
2488,146,38,1230,68,67.5,8,0.19
2489,191,22,1096,21,467.64,3,0.05
2490,109,88,932,19,15.38,4,0.11
2491,118,86,1419,26,237.79,2,0.11
2492,24,21,982,74,337.03,8,0.17
2493,160,81,670,92,393.65,10,0.36
2494,101,96,248,94,309.98,6,0.16
2495,75,81,30,88,128.91,8,0.03
2496,83,14,1199,92,268.73,3,0.41
2497,95,46,1757,4,121.37,7,0.04
2498,163,4,1229,8,269.62,3,0.06
2499,152,23,183,28,68.47,8,0.11
2500,193,68,36,11,482.33,8,0.07
2501,94,96,1476,77,184.86,4,0.2
2502,20,47,612,11,256.22,8,0.14
2503,119,75,1446,16,308.68,6,0.14
2504,68,42,786,19,472.23,10,0.18
2505,37,35,678,10,444.03,9,0.15
2506,61,84,418,19,486.98,7,0.45
2507,3,9,1421,58,362.2,10,0.04
2508,19,1,1445,27,235.71,2,0.26
2509,21,92,1424,57,99.62,3,0.42
2510,138,30,451,63,488.0,5,0.2
2511,25,1,173,91,136.31,7,0.24
2512,92,30,823,39,34.91,1,0.06
2513,119,56,373,55,139.25,6,0.38
2514,17,22,1640,31,118.18,1,0.22
2515,110,51,332,21,345.25,6,0.33
2516,89,96,1129,36,217.98,6,0.26
2517,64,34,633,33,402.5,3,0.21
2518,32,52,1473,8,193.2,8,0.34
2519,76,5,1877,3,412.24,2,0.21
2520,95,44,296,68,417.01,1,0.14
2521,132,29,112,17,130.52,2,0.26
2522,17,69,1542,16,337.55,4,0.2
2523,76,54,99,56,256.4,2,0.14
2524,58,87,1278,64,484.73,2,0.38
2525,94,33,1211,80,411.84,2,0.47
2526,114,36,121,5,72.55,1,0.28
2527,14,100,179,50,287.83,1,0.38
2528,98,8,1310,24,381.75,9,0.48
2529,106,94,551,58,333.29,2,0.46
2530,49,76,1344,23,119.59,8,0.17
2531,143,83,544,26,247.53,8,0.08
2532,30,77,1570,37,365.73,2,0.09
2533,177,76,1779,88,461.46,3,0.32
2534,135,34,219,13,348.91,7,0.29
2535,126,20,1439,46,152.22,9,0.36
2536,53,99,93,69,169.25,10,0.02
2537,112,54,88,31,418.74,5,0.06
2538,104,14,672,54,81.74,6,0.12
2539,17,49,1896,92,418.76,9,0.08
2540,41,1,811,21,193.45,9,0.15
2541,108,13,1535,64,46.55,1,0.31
2542,85,31,1499,2,432.24,2,0.24
2543,128,7,1715,98,353.23,10,0.22
2544,97,43,142,20,191.61,2,0.49
2545,114,13,1637,43,119.42,2,0.16
2546,62,15,997,18,224.8,6,0.3
2547,96,21,986,5,410.68,6,0.18
2548,152,63,960,19,406.39,4,0.06
2549,120,89,844,62,419.06,1,0.29
2550,137,32,1358,77,345.33,4,0.27
2551,156,94,566,61,425.27,10,0.43
2552,137,7,1206,78,357.24,2,0.09
2553,69,62,1531,29,253.37,6,0.01
2554,70,51,1560,86,381.76,4,0.06
2555,135,67,733,99,416.42,4,0.38
2556,126,19,1573,75,45.44,9,0.5
2557,171,80,1549,58,323.83,9,0.34
2558,108,92,568,16,99.17,10,0.43
2559,115,74,1333,21,34.77,9,0.33
2560,118,89,1428,60,236.83,9,0.07
2561,83,36,710,32,205.77,10,0.36
2562,113,62,411,40,489.39,3,0.45
2563,177,98,1566,62,155.95,1,0.06
2564,104,84,481,40,318.14,7,0.03
2565,92,45,381,26,255.25,4,0.24
2566,19,25,1325,53,334.54,8,0.32
2567,197,2,1732,29,489.01,1,0.08
2568,169,13,945,3,444.49,2,0.07
2569,30,14,556,88,315.8,5,0.14
2570,40,10,1654,14,28.37,7,0.29
2571,22,61,399,2,336.26,5,0.29
2572,87,97,1242,3,215.83,1,0.42
2573,125,79,1680,92,415.77,8,0.32
2574,9,12,681,27,61.46,8,0.09
2575,65,40,1842,20,189.68,2,0.04
2576,110,21,253,37,12.62,1,0.35
2577,63,28,58,17,445.23,3,0.11
2578,92,20,147,33,409.98,1,0.3
2579,191,6,1071,71,253.16,6,0.12
2580,78,14,802,25,220.17,2,0.31
2581,135,98,1654,30,424.79,5,0.39
2582,82,73,1808,28,391.37,1,0.23
2583,136,8,1885,17,88.12,8,0.19
2584,110,100,349,38,379.48,2,0.49
2585,92,74,345,72,294.45,4,0.17
2586,118,26,789,7,492.38,1,0.16
2587,192,97,1608,1,321.13,8,0.35
2588,90,44,1336,4,222.07,8,0.49
2589,70,79,64,8,305.85,10,0.38
2590,153,21,387,90,322.95,6,0.39
2591,82,68,1327,51,296.26,4,0.14
2592,9,82,1581,99,28.77,7,0.12
2593,159,49,1888,81,467.34,6,0.28
2594,192,14,838,13,112.46,3,0.27
2595,134,23,1470,29,49.12,5,0.02
2596,50,10,452,49,313.11,4,0.24
2597,44,7,1960,23,141.81,9,0.11
2598,19,77,1686,19,165.16,1,0.04
2599,88,91,811,43,262.13,8,0.2
2600,116,46,851,55,273.67,5,0.32
2601,128,33,1819,90,461.22,7,0.29
2602,183,32,1189,12,306.07,2,0.21
2603,90,63,570,2,384.83,3,0.28
2604,135,15,161,23,331.48,9,0.39
2605,38,78,1906,48,173.78,10,0.15
2606,72,52,58,19,71.46,7,0.25
2607,160,86,1924,5,481.99,3,0.34
2608,197,85,10,19,445.05,2,0.05
2609,58,74,1086,93,158.95,1,0.16
2610,104,43,462,96,257.23,8,0.38
2611,71,67,1653,64,163.61,6,0.01
2612,157,43,983,94,388.2,7,0.09
2613,44,1,1558,98,383.34,10,0.17
2614,77,68,1751,60,233.43,2,0.24
2615,162,73,77,23,85.2,2,0.27
2616,110,10,1843,100,354.92,8,0.4
2617,44,8,207,82,476.45,4,0.28
2618,127,83,691,33,490.7,8,0.35
2619,94,19,28,25,198.02,4,0.11
2620,107,34,1030,61,39.04,7,0.21
2621,182,49,25,58,243.73,10,0.18
2622,193,39,126,24,289.51,5,0.37
2623,32,70,240,88,314.81,7,0.07
2624,42,22,992,16,248.11,10,0.49
2625,62,75,1718,55,36.43,2,0.1
2626,87,6,1046,30,475.74,10,0.44
2627,8,10,1815,76,267.8,7,0.35
2628,99,58,894,93,43.62,5,0.09
2629,166,84,1553,36,179.73,10,0.18
2630,167,17,1146,83,309.1,3,0.06
2631,28,89,1023,9,20.13,9,0.45
2632,54,88,283,27,241.27,3,0.07
2633,95,37,119,29,41.62,1,0.05
2634,175,98,28,59,71.29,4,0.23
2635,141,75,1968,20,269.71,9,0.0
2636,61,5,147,17,34.73,10,0.27
2637,175,81,1217,48,211.58,2,0.43
2638,34,56,542,13,16.82,7,0.34
2639,153,3,814,14,52.42,5,0.23
2640,70,3,946,63,288.79,4,0.27
2641,125,81,666,45,345.98,4,0.29
